formula,target
V6 Co2,0
Dy1 Rh3 C1,0
Li4 U2 S6,0
Na4 U2 S6,0
Sr4 Y2 Ir2 O12,0
Si2 Cu4 Se6,0.2402
La16 Si8 S12 O28,2.4924
Dy4 Co6 Si10,0
Be12 Cr1,0
Al4 C3,1.3154
Re4 Sb2 O12,0
Ag8 Te4,0
P8 Rh4,0.3705
As8 Rh4,0.2375
Nb6 V2 S12,0
Li40 Al8 O32,4.662
Hf3 P3 Ru3,0
Hf12 Sb4,0
Sm1 Co2 Si2,0
Cr4 Hg2 S8,0
Mn2 Cr4 S8,0
Na6 P2,0.4046
Zr3 Cu4 Ge2,0
Hg8 P16 O48,2.5782
Li6 Au2 S4,2.0985
B12,1.4314
Ta1 Ru1,0
Y8 S12 O48,5.6993
Pr2 Te1 O2,1.6556
Sm2 Te1 O2,1.4224
Gd2 Te1 O2,1.0708
Tb2 Te1 O2,1.1715
Dy2 Te1 O2,1.0886
Ca1 As4 Rh6,0
Sr1 As4 Rh6,0
Nb1 Au2,0
Ce1 Mn4 Al8,0
Zn1 Au1,0
Hf4 Re8,0
Yb8 Ge4,0.0382
Cd1 Pd1,0
Al1 Cr2,0.0072
Ho1 Cd1,0
Yb1 Zn1,0
Sb4 O10,0.8138
Ba2 N12,3.8159
Nd20 Ge16,0
Zn13 Fe1,0
Sr2 Si4,0
Mn2 Al12,0
K4 Hg6 Ge4 Se16,1.0352
Ba8 Ta4 N12,2.0175
Mo5 As4,0
Mg10 Ga4,0
Er1 B2,0
Sc1 Rh1,0
Mn2 S2,0
Tl4 Se4,0.198
K14 Nb2 As8,1.1294
Sn1 Te1,0.0428
Ca10 Ge6,0
Al1 Ir1,0
Tb1 Tl3,0
Mo2 P4,0
Ba2 N1,0.0548
Ca2 As6,0
Na2 O4,0
Ba1 Al4,0
Ti1 Te2,0
Y1 Rh1,0
Ce1 Ni5,0
Er1 Pt3,0
Fe1 Rh1,0
Ni20 P16,0
Th1 Te1,0
Ru4 Se8,0.3114
Dy8 Sb6,0
Ba4 Mg8,0
Yb4 Cu4,0
Ga4 Se4,1.2354
Co4 P12,0.2795
Ho1 Pt3,0
Er1 Cu1,0
Tm2 Ga4,0
Al20 Co8,0
Nb2 Rh2,0
Ta9 Te18,0
Cd2 In4 O8,0.9137
Ba8 Sn4,0
Al42 Pt16,0
Ta10 Si6,0
Mg24 As16,1.431
Cu2 Se4,0
Sn2 Ir2,0
Eu1 Cu5,0.0396
Th2 Ga4,0
Rh2 F6,0.8626
Co4 S8,0
Zn24 P16,0.3144
Zr1 Se2,0.331
Dy1 Mg1,0
Rb4 P6,0.7644
Ge4 Ir4,0
Si40 Ir24,0.9667
Ce2 Al4,0
Er8 Se12,0.7923
V6 B4,0
Rb8 Te12,0.6637
Hf6 Si4,0
Sc1 Al3,0
Nb3 Au2,0
Sr2 N12,3.7752
Mg12 Ni6,0
Zr1 Ru1,0
Ba6 Sb12,0
Ba1 Hg1,0
Y12 Ni12 Sn24,0
In12 Cu28,0.0058
Rh34 S30,0
Sc1 Co1,0
Fe2 Ni2,0
Th2 Hg4,0
Lu1 Cd1,0.0434
Ga8 Pt16,0
Be8 Fe4,0
Dy1 Pd1,0
Er1 Mg1,0
Er12 S18,1.4612
U8 Ir8,0
Ge4 S4,1.2376
Ho1 Zn1,0
Sc1 B2,0
Cu3 Au1,0
Er2 Ge2,0
Ho1 B2,0
Tb1 Ag1,0
U4 F24,2.7932
Cl4,2.5434
Cs2 Mg2 Cl6,5.1261
Y2 Cd6,0
Tm1 Pt3,0
K24 Co12 Cl48,0.7891
Sm2 Al4,0
Nd1 Pt5,0
Ag8 Hg28 As16 I24,0.6388
K2 Na44 C4 S18 Cl2 O84,4.3544
Pr1 Ni5,0
Mg2 H4,3.7097
Ga2 Mo6,0
Er1 Rh1,0
Th4 Zn2,0
Th8 Se20,0.7171
Y1 Tl3,0
Sb12 Rh4,0
Sc4 Sn8,0.0289
Ga8 H144 C24 N72 F48,4.9759
Na8 Si8,1.1326
Y1 Pt3,0
Mg20 Pd8,0
Ni10 Sb4,0
Sr1 Ag5,0
Dy1 Tl3,0
Y4 F12,7.5338
Pd4 Se8,0.5105
Cr8 Hg8 H144 N48 Cl40,2.6843
La1 Zn5,0
Sr2 H6 Ru1,2.2349
Zr2 Ge4,0
Er1 Tl3,0
Ca4 Mg8,0
Sr1 Tl1,0
Eu1 Zn5,0
Dy1 Hg1,0
Ga1 Rh1,0
P4 O10,5.3472
Al8 H144 C24 N72 F48,5.3705
Yb1 In1,0
Pr1 Cu5,0.0512
Dy1 Pt3,0
Rb2 Zn26,0
K2 Rb1 Gd1 V2 O8,3.3852
Sr8 Ge4,0.3776
Ti2 Rh2,0
Tb3 Fe9,0.0034
Sr10 Sb6,0
Y3 Co9,0
Ti12 O4,0
Ta5 Sb4,0
Ba1 Pd5,0
U1 Ge3,0
Tb10 Ge6,0
Na3 B20,0
Er1 Ag1,0
Pa6 As8,0
U8 C12,0
Zr6 Rh10,0
Ce7 O12,0
Ba8 Al10,0
Tl4 F12,1.2591
Ti3 Cu4,0
Mg3 Sb2,0.2172
Ta1 Ir3,0
P16 S28,2.7617
Pr6 F18,7.5968
Y16 O24,4.0531
Al1 Fe1,0
Li1 N3,3.6364
Sr2 Si2,0
Mn4 P4,0
Cs1 Au1,1.0239
Mg8 Ni16,0
Sc1 Pd3,0
Ho10 Sb6,0
Ca2 N1,0.0171
Th1 Fe5,0
La2 Al4,0
Sr1 O2,2.8495
Pr8 Au4,0
Zr4 Ni14,0
Sr1 Cu5,0.0191
Mn2 Ir2,0.0215
Mg28 Ge10 O48,3.4455
Hg1 Te1,0
Dy4 Ni4,0
Li1 Pd1,0
Cr8 Te12,0
Ac2 Br6,4.1045
Hf1 Ru1,0
La8 P16,0.558
Lu1 Al3,0
H14 N2 F8,7.2568
Tl32 P16 S48,2.2407
Ni44 As32,0
Eu8 Cl12 O2,0.8846
Zn1 B2 Ir2,0.0408
Li10 Br1 N3,1.3667
Sr12 Cu6 N10,0.4763
K12 Bi4 O12,2.9552
Si8 C4 N16,4.3687
Y3 Ga6 Ni9,0
Zr1 Co1 Bi1,0.9772
Al2 Cd1 Se4,2.0047
Mg2 Mn4 O8,1.0125
H4 N1 Cl1,4.9341
Fe2 Sb4 O12,0
Mg6 B2 O6 F6,5.4165
Ti2 Ge4,0
Y1 In1 Ag2,0
Al1 V1 Fe2,0
Hf6 Ni16 Ge7,0
K2 Ni1 F6,2.3603
Cs1 I1,3.8572
Cs3 Bi1,0.1815
Ce1 Fe2 P2,0
P4 N4 O4,5.0655
Co4 Si4,0
Li4 Fe2 O6,0.0966
K1 Li1 Zn1 S2,2.4361
Ba2 Al8 S14,3.1571
Li1 Ho1 Hg2,0
Pa1 In1 Pt2,0
Pm1 Pb1 Au2,0
Pm1 Zn2 Ag1,0
Pm2 Pd1 Pt1,0
Zn2 Ni1 Rh1,0
Mg1 Ta1 Ru2,0
Mn1 V3,0
Ca1 Ac1 Hg2,0
Tm2 Pd1 Ru1,0
Yb1 Ce1 Hg2,0
Li1 Cd2 Au1,0
Li1 Ga1 Pt2,0
Sm1 Mg1 Ag2,0
Li1 Cd1 Au2,0
Zr4 Si4,0
V1 Br2,1.1314
Ho1 Lu1 Cd2,0
K6 Sb2 S8,2.1699
H6 F4,7.8926
Ca4 Re4 N12,1.8056
Ba1 Hf1 O3,3.5309
Hf4 S2,0
Na1 Mn2 O4,0.5661
Ge4 Os2,0
Na2 Mn16 O32,0
K12 Mn16 O32,0.4042
C16 Cl64,4.5106
V4 As2 C2,0
Ca10 As6,0
Mn3 As3 Ru3,0
V2 Co2 B6,0
P4 S14,1.8908
Cd2 Sn2 Sb4,0.007
Ce2 Y6 S12,0
Ce8 Si6 Rh8,0
Ce1 P12 Ru4,0.2074
Hf3 Ni4 Ge4,0
Mg2 Sn2 As4,0.4039
Be2 Sn2 As4,0.6937
Tm5 Re2 O12,0.0067
Y2 Ge2 Au2,0
Np1 S1,0
Sc2 B8 Ir6,0
Tb2 Ni24 B12,0
Ba4 Br4 Cl4,4.4843
V10 Si2 B4,0
Tm2 Ni8 B2,0
Sc3 B1 Pb1,0
Yb1 B1 Pd3,0
Ti4 Re2 B4,0
Y4 B16 Ru16,0
P8 Ir4,0.6311
Re16 O56,2.6752
Hf2 Zn32,0
Zr2 Zn32,0
K4 Mn12 O24,1.0661
Na2 Al2 Te4,1.2847
Na2,0
Li2 Sb1 Pd1,0
Li4 Zn4 P4,1.3386
Mg1 Sb1 Pt1,0
Ca1 Be2 As2,0.6619
Tb3 Al1 N1,0
Tm3 Al1 N1,0
Ba2 H3 I1,2.24
K2 Cd2 Sb2,0
Lu4 Mg2 Se8,1.477
Lu1 P1 Pt1,0
Al4 P12 O36,5.8176
Lu1 Sb1 Pt1,0
Ba6 Ca4 Si4 N12,1.5518
Ba3 Si2 B6 O16,5.3993
Ba8 Al10 B12 O41,4.4373
Ba8 P8 O28,5.1483
Ba4 B8 S12 O52,6.181
Ba8 Ca8 B16 O40,4.4673
Ba2 Y8 Si10 O34,4.8104
Ba4 Ge4 S24 O84,3.945
Ba4 Mg8 Si8 O28,4.5563
Ba4 Na4 B20 O36,5.0076
Ba2 Na2 Li6 B12 O24,5.2185
Ba2 S8 O26,4.6756
Ca16 Al24 S4 O64,4.419
Ca8 Mg24 Si8 N32,2.4021
Ca4 S12 O40,4.9224
Cs4 Al4 B4 O14,4.2435
Cs8 Ba4 P8 O28,4.6544
Cs8 B8 S12 O52,5.8455
Cs4 Li4 B4 P8 O30,5.4224
Cs24 B8 O24,2.4689
Cs16 Mg8 Si40 O96,4.5828
Cs4 Na4 Sr2 B36 O60,5.6254
Cs16 Zn4 O12,1.6802
Cs12 Y4 P8 O32,4.4731
Cs16 Si12 O32,3.658
Cs2 Ca20 P14 O56,5.2034
Cs4 B4 S12 O44,5.6438
Cs4 Be16 B12 O36,5.4195
Rb4 Eu4 P16 O48,0
Eu4 Al8 O16,0
Eu4 N12 O36,0
K2 Ca4 Si8 O21,4.5791
K4 Ca6 Si6 O20,4.1202
K8 Ce4 Al4 Si16 O48,0.2709
K8 La8 B8 O28,4.2027
K8 Li12 B4 P16 O56,5.5903
K4 Na6 P6 O20,4.3865
K8 Li4 B4 P8 O32,5.3944
K8 Si4 S24 O84,5.2762
K12 Zn4 B20 O40,4.2633
K8 Na4 Zn4 B20 O40,4.2332
K12 B4 S12 O48,5.2623
K6 La2 P4 O16,4.484
K20 B4 S16 O64,5.2949
K4 B4 S16 O56,5.5005
K2 Mg12 P14 O48,5.1735
Mn2 Nb6 S12,0
Ta1 Rh3,0
Li12 B44 O72,5.5447
Li16 B24 P8 O64,5.4029
Li24 B16 O36,4.8958
Li4 Ca12 Si8 N20,2.4392
Mg12 N24 O72,3.4662
Li8 B8 S32 O112,5.51
Li4 B4 S8 O32,6.3874
Li4 Mg12 P12 O44,5.3095
Mg2 S4 O14,5.5211
Na8 Ge4 S24 O84,4.003
Na4 Li2 B10 P4 O28,5.4471
Na8 Si4 S24 O84,5.3318
Na24 Zn8 B40 O80,4.2221
Sr4 Be8 P8 O32,5.7435
Sr4 Si2 S16 O56,4.9136
Rb40 Ga8 O32,1.8405
Y4 Si2 P8 O30,5.5755
Rb5 Li6 B11 O22,4.3579
Sr4 Li4 Al12 N16,2.9732
Sr4 Mg4 P12 N20 O8,4.1352
Sr4 Mg4 B8 O20,4.6961
Sr12 Be4 B24 O52,4.7944
Rb4 Ca4 Si6 O18,4.1345
Rb12 Zn4 B20 O40,4.1752
Na2 Li4 B2 P4 O16,5.8333
Sr8 Li4 Be4 B12 O32,4.7198
Na12 La12 Si12 O48,4.4546
Sr3 Ge2 B6 O16,4.4198
Na4 B4 S16 O56,5.5222
Na2 Sr2 P6 O18,5.4018
Rb16 B8 S16 O68,5.1537
Y4 N12 O36,3.2704
Na2 Ca2 P6 O18,5.4404
Rb8 Ge4 B16 O36,4.0842
Y2 Ge1 Rh3,0
Ca8 B4 N8 F4,2.9278
Sc4 Ni4 P4,0
Zr3 Si4 Cu4,0
Th1 Au2,0
Sc1 Co3 C1,0
Sm2 Si6 Ni2,0
Y2 Si6 Ni2,0
La4 Cu4 Te4 S4,0.4803
Ca2 B4 C4,0.4751
Zn8 Mo4 N12,0
K2 Pt2 N2,0
Na4 Cr4 N8,0
Ba2 Co4 N4,0
Ca8 Cr4 N12,0
Na30 Re14 N38,0
Ba2 Ge14 N20,2.1552
Ca8 Sn2 N8,1.1724
Ca16 Mo8 N24,0
Na30 Cr14 N38,0.5928
Sm2 Si4 Pt4,0
K16 Mn16 N32,0
K16 Mo16 N32,0
K30 Cr14 N38,0.6508
Rb16 Mo16 N32,0
Na30 Mo14 N38,1.3481
K30 Re14 N38,0.0184
Ca20 Os8 N24,0
Ca8 Pd2 O12,1.8227
Ca6 Al6 N10,2.5573
Zr3 Mo3 P3,0
Sr4 Sc2 Ir2 O12,0
Ca54 Re18 N72,0
Ho4 Ge4 Rh2,0
Zr2 V2 Ge2,0
Tb4 Co6 Si10,0
La4 Mg2 Rh2 O12,0
Zn1 Re2 O8,3.9894
Ba2 Y2 Cu2 Te6,0.5363
Tm6 Re1 O12,0.0569
Ba4 Pr2 Nb2 O12,2.9772
Nb4 Co6 Si2,0
Pr1 Pt5,0
Cr3 Pt1 N1,0
Hf3 Cu4 Ge2,0
K4 Cu2 Sb2,1.1111
K2 Eu2 P2 Se8,0
Sr6 Cd2 Pt2 O12,2.04
Ho2 Ni8 B2,0
Rb2 Cd26,0
Tl2 Sn1 F6,4.2911
Ti1 Tl2 F6,3.871
Yb1 Al2 Si2,0
K2 Sb2 O4,2.0082
Rb2 Sb2 O4,2.2517
Nb5 Ni4 P4,0
K4 U2 Te6,0.0093
U1 Ir3,0
Eu1 Cu4 As2,0
Sc6 Fe1 Te2,0
Sc6 Ni1 Te2,0
Nd16 O24,3.708
Pr2 Al2 Ge2,0
Hf4 Si4 Pd4,0
Nb4 Sn8,0
Na2 Sr6 Sb2 O12,2.9189
Nb4 Si4 Rh4,0
Na2 Er2 S4 O16,5.7442
Rb2 Ag6 Se4,0.0626
Ce4 As4 Rh4,0.0278
Cs4 Ag20 Se12,0.0031
Rb2 Ag6 Te4,0.2794
Ba2 Li2 Sb2,0.6947
Cs4 Ti2 Ag4 S8,1.6088
Sr6 As6,0.0123
Nd4 Cu4 S8,1.0787
Li4 Zr8 P12 O48,4.2388
Ni6 S8,0
Ho10 Ni4 Sb2,0
Ba2 Ce4 Mn2 S10,0
Dy6 Fe1 Te2,0
Y2 Al1 Si2,0
Ho2 Al1 Si2,0
Er2 Al1 Si2,0
Nd1 Zn1,0
Tm2 Al1 Si2,0
Lu2 Al1 Si2,0
Er2 Tl2,0
K6 Sb2 O8,1.8325
Rb4 Au4 O4,1.4283
Ba4 Li2 Re2 N8,1.7902
Sr4 Li2 Re2 N8,1.8099
Gd3 Au1 O6,1.5063
Tb16 O24,3.9006
Sm3 Au1 O6,1.7207
Yb4 Si4 Ir4,0
Nd1 Al2 Ge2,0
Ca5 P12 Rh19,0
Fe1 Ir3,0
Cu2 Sn2,0
Y3 Ga1 C1,0
Sm3 Tl1 C1,0
Lu3 Tl1 C1,0
Lu3 Sn1 C1,0
Rb4 Sb4 S8,1.9475
Sr2 Sb4,0
Yb2 Si2,0
Ti8 C4,0
U2 Ga2 Cu2,0
Nb4 B6,0
Ni4 As4 Se4,0
Cs30 W14 N38,1.556
Eu4 Si4 Pd4,0
Ca3 Ga4 Ni4,0
Ho1 Cd2,0
Ga1 Ir1,0
Ga3 Ni2,0
Hf1 Tc1,0
Lu1 Ni5,0.0018
Lu1 Zn1,0.0623
Sc1 Ni1,0
Zn22 Ni4,0
Ho16 C28,0.6147
Y3 Tl3 Pd3,0
Yb3 Tl3 Pd3,0
Sc8 Pt4,0
Sc4 Re8,0
Ti6 Si6 Ru6,0
Sc1 Zn1,0
Sm1 Tl3,0
Ta1 Ni2,0
Y1 Tl1,0
Yb1 Tl1,0
V1 Zn3,0
Ti3 Cr3 P3,0
Lu8 Te1,0
Nd1 B1 Pt3,0
K2 Tb4 Cu2 S8,0.9949
Zn1 Ni1 Sb1,0
Tb2 Al6 Si4 Pt1,0
Dy2 Al6 Si4 Pt1,0
K2 Sm2 Ge2 Se8,1.6287
Ag4 Se2 O8,0.5841
Ca12 Si4 O4,0.1866
Yb3 Sn1 O1,0
Yb3 Pb1 O1,0
Ce2 Zn6 Ge3,0
Pr2 Zn6 Ge3,0
Nd2 Zn6 Ge3,0
Sm2 Zn6 Ge3,0
Sc8 Se12 O48,3.5636
Sr6 Si4 As8,0.9179
Hf2 Te10,0.0012
V3 Te6,0.0024
Nd4 Hg2 O8,2.2077
Ba6 Si4 As8,0.8267
Te2 Pt2,0
As6 W4,0
Ta2 Sb4,0
Ba2 Cu2 Sb2,0
Yb2 Cu2 Sb2,0
Dy2 Fe2 Si2 C1,0.0058
K4 Zn1 P2,0.9457
Er1 Ni1 C2,0
La2 Si8 Ni18,0
Lu3 In1 N1,0
Li8 Si2 O8,4.7841
K1 La1 Te2,1.7013
Mg1 Sc1,0
K1 Nd1 Te2,1.2648
Li1 Y1 Ga4,0
Tm10 Si4 Sb4,0
Ti6 Si2 B1,0
Lu7 Ni2 Te2,0
Sc6 Te2 Os1,0
Ti5 Se4,0
Rb1 U1 O3,0.41
La4 Cu4 Se8,0.8799
Pr4 Cu4 Se8,0.7446
Sm4 Cu4 Se8,0.7756
Mn1 Pt3,0
Li1 Mg1 Sn1 Pt1,0
Li1 Pt1,0
Ba2 Sn2 Hg2,0.0768
Dy4 Si4,0
Ba4 Na8,0.0097
Ca3 Ge1 N1,0
Ca3 P1 N1,0.8046
Ca1 Pd5,0
Yb2 Zn2 Sn2,0
Gd1 Sb1 Pt1,0.3258
La8 C12,0
Ba4 Ag4,0
Gd2 Ag1 Au1,0
Ho12 Ga2 Co4,0
Er4 Co4 Sn4,0
Er10 Ge6,0
La1 Si2 Au2,0
Zr1 S2,1.0478
Pm6 Cd2,0
Pm1 Nd1 Ga2,0
Re1 Tc1,0
Hg2 Rh1,0
Ho4 Ni4,0
Tl1 As1 Pd5,0
Tb1 Er1 In2,0
Ba1 Ni1 Sn3,0
Mg4 Ir8,0
K2 U3 Te2 O14,1.8406
Pr2 Al4,0
Na2 Nd4 Ru2 O12,0
Ba4 Ge2 Se8,1.4002
Li2 Eu4 Ir2 O12,0
Li2 Sm4 Ir2 O12,0
Li2 Nd4 Ir2 O12,0
Li2 Pr4 Ir2 O12,0
Tm2 Fe12 P7,0
Lu10 Si6,0
Na2 Pr4 Ir2 O12,0
Na2 La4 Ir2 O12,0
Mg1 Be2 N2,4.0657
Ca2 Be4 N4,2.3869
Sr2 Be4 N4,1.8494
Rb4 Ta2 Cu2 S8,2.3587
Rb4 Ta2 Cu2 Se8,2.0001
Cd2 Pt2,0
Sm2 Al8 Ni2,0
Ba6 P28,1.7609
K3 Hg33,0
Rb3 Hg33,0
Ca2 Sn4 Pd2,0
Ca2 Sn4 Rh2,0
Ce4 Cd2 Pd4,0
Ho3 Sn3 Rh3,0
Yb3 Sn3 Rh3,0
Tm3 Sn3 Rh3,0
Li2 Sn2 Au2,0
Cs1 Nb1 F6,5.203
Sr4 Ca2 Te2 O12,3.2024
Y3 Mg3 Tl3,0
La3 Mg3 Tl3,0
Sm3 Mg3 Tl3,0
Ho1 Mg1,0
Pr4 Cd2 Ni4,0
Nd4 Cd2 Ni4,0
Li2 La4 Ir2 O12,0
Al18 Ir4,0
Er2 Al3 Si2,0
Tm2 Al3 Si2,0
Ba4 Se4 O16,3.6982
K2 Pr2 Ge2 Se8,1.6332
Ce1 Al4 Ge2 Au1,0
Nd1 Al4 Ge2 Au1,0
Rb4 V4 Se8,0
Li4 Cu2 P2,0
Gd2 Mo2 C3,0
Ba1 P2 Os2,0
Nd1 As2 Pd2,0
Al1 Fe3 H1,0
Ce1 Ag2 Ge2,0
Tb1 Ni1 Bi1,0.2297
Pr3 Sn1 N1,0
Ba1 B2 Ir2,0
Tb1 Fe2 B2,0
Er2 Al4,0
Cr1 Ir3,0
Tb5 Re2 O12,0.0333
Tb4 Ga18 Ir6,0
Cu3 Pt1,0
Dy1 Si2 Os2,0
Rb1 Au5,0
Rb8 La4 Br20,3.4763
K1 P2 Rh2,0
Lu1 Si2 Os2,0
Zr4 Re8,0
Sc1 Cd1,0
K2 Tl2 Se4,1.1317
Ge38 P8 Cl8,1.6623
Dy12 Sc8 Al12 O48,4.3418
Ca1 Zn2 Si2,0
Ti2 O1,0
Li24 Ho4 B12 O36,4.7449
La4 Sn2 S10,0
Te4 O10,1.6729
K1 Cr5 S8,0.3523
Na8 S16,1.9966
Ba4 Sn4 S8,1.6394
Sr1 Ga1 Si1,0
Hg12 P8 O32,1.4043
Nb2 Tl2 W2 O12,2.81
Nb1 Tc1,0
Nb6 Ru1 Rh1,0
Na4 Nd4 P16 O48,5.603
La8 Sb6,0
Sn4 Te12 O32,2.9251
K4 Nb6 Se12,0
Ca22 Sb20,0
Cs6 Ti2 F14,2.9901
Rb6 Ti2 F14,3.037
Cs4 Be4 F12,6.6443
Sr2 Cu2 F8,0.7597
Ce2 Y2 Ga4 Pd8,0
Mg4 Se4 O12,4.0013
La2 Al8 Co2,0
Sr4 Zn4 Sb8,0
Ca3 Ag3 P3,0.0045
Sr4 Ta4 O14,2.9093
Cu2 F4,0
Nd4,0
Sc22 Ir8,0
Sc22 Os8,0
Tl8 Ge8 S20,2.0942
Cs2 Na1 Al3 F12,6.9232
Cr6 Ga2,0
Dy4 B4 O12,5.3594
Rb2 Gd4 Cu2 S8,1.0162
Cs1 V1 P2 S7,0
Na2 La4 Os2 O12,0.5169
Cs2 Pr2 Zn2 Te6,1.3641
Cs2 Nd2 Zn2 Te6,1.3651
Cs2 Sm2 Zn2 Te6,1.6885
Sr4 Y2 Ta2 O12,3.845
Nd1 Ag1,0
Ba2 Cu4 Sn2 Se8,0.4241
K2 Yb2 Si2 S8,0
La3 Sn3 Rh3,0
Ba2 Y1 Ta1 O6,3.4654
Er2 Si6 Ni2,0
Yb2 As2 O8,0
Pr4 Cd2 Pd4,0
Zn13 Rh1,0
Zn22 Rh4,0
Be1 Pd2,0
Be2 Pd6,0
B12 O2,1.8524
Sm1 Si2 Au2,0
Ce1 Ge2 Pd2,0
Hf4 Si4 Rh4,0
Sm1 Mn2 Si2,0
Li3 Er3 Ge3,0
Ce2 Si4 Ir6,0
Sm2 Co2 Si4,0
Pr2 B2 Pt8,0
Er3 Al9 Ni6,0
Er1 Co1 C2,0
Tm1 Co1 C2,0
Sc4 Zn8,0
Ce2 Al8 Co2,0
Ce1 Mg2 Ni9,0.0062
Er4 In1 Ni2 Ge4,0
Ho4 In1 Ni2 Ge4,0
Tm4 In1 Ni2 Ge4,0
Ca2 Ni2 Ge4,0
Sr2 Ni2 Ge4,0
Nd4 B4 O12,5.0609
Na4 Zn2 Ge2,0
Ho3 In3 Ir3,0
La3 Zn3 Ni3,0
Tb2 Zn1 Ni2,0
Tb3 Zn3 Ni3,0
Sr2 Mg1 B2 O6,4.5797
Zr2 Ge2 Te8,0.3804
Ba1 Ir1 F6,0
Ce4 Zn4 Au4,0
Sb8 Pd4,0
Nd4 S8,0.3371
P12 Rh4,0
Mg2 Sc4 Ga4,0
Sc5 Si7 Pt9,0
Eu2 As2 O8,0
Er4 Ge4 Pt4,0
Lu4 Ge4 Pt4,0
Nb2 Ir2,0
Rb4 U2 F12,0.0413
Cd12 As8 O32,1.6354
Ir8 Se16,0.05
Zn1 Pb1 F6,1.9585
Sc2 Si14 Rh6,0
Sc2 Si14 Ir6,0
Y12 Re4 O32,1.6955
Na4 Au2,0
Cs2 Li1 Al3 F12,7.0872
Y4 Ni4,0
Ti12 Ge10,0
Ca4 Sb2 O1,0.9094
Ti2 P4 S12,1.4287
Na8 Si8 Au24,0
Na8 Ge8 Au24,0.0512
Tl2 P2 O8,0.7151
Pd2 F6,0
Zn16 Cu10,0
Pd4 S8,0.6036
Nb10 Si6,0
Cs2 K1 Ag1 F6,0.6208
Ge8 Mo4,0
Pr1 Cu1 O2,2.3548
Sm1 Cu1 O2,2.502
Eu1 Cu1 O2,0
Al8 C2 O8,3.8248
Cd24 As16,0
Cs4 Cd4 P12 O36,4.316
K6 Ga2 O6,2.621
Rb6 Ga2 O6,2.4165
Th1 Cu2,0
Li12 Pr8 B12 O36,4.7278
Gd8 Si8 O28,3.2104
Zn6 Ru2,0
Cs2 Na1 Tl1 F6,3.6228
Tl4 Pt4 O14,0.6955
Rb2 Na1 Er1 F6,6.4981
Cs2 Na1 Er1 F6,6.8639
Cd6 Si2 O10,0.9679
Tl2 Cu6 S4,0.4071
Ho6 Sc2 O12,4.4234
P12 Ir4,0.0834
Ho1 Pb3,0
Hf2 B8 Ir6,0
Al2 V6,0
P4 Pt10,0
K12 U4 F28,0.794
Cs2 Na1 In1 F6,5.304
Sr2 Cu4 O4,1.8083
Zn1 Sn1 F6,3.7147
Cd1 Sn1 F6,3.8504
Ag2 F1,0
Ba1 Ag2 Ge2,0
Li4 Ca4 Ge8,0
Sr1 Ge2 Au2,0
Ba2 Zn4 Sn4,0
Ba8 Ge4,0.0008
Cs2 Na1 Y1 F6,6.8654
Rb2 Zr1 F6,6.6418
Rb2 Hf1 F6,7.1298
V1 Ru1,0
Hf2 Si2 Se2,0
Hf2 Si2 Te2,0
Hf2 Ge2 Te2,0
Nb5 Si4 Cu4,0
Nd2 Se1 O2,2.1457
Sm2 Se1 O2,2.1358
Gd2 Se1 O2,1.3185
Ca8 Nb8 O28,3.1001
Zn1 Pd1 F6,1.5893
Cd1 Pd1 F6,1.7751
Al4 Au4,0
Cs2 Pt3 S4,1.6488
Hg4 Ge2 O8,1.1684
Rb10 Al10 F40,6.8327
Ba1 Ge1 F6,5.7917
Ho1 Mn12,0
Zr4 Cu2 S8,0
Sm8 S12,0.7441
K1 Rb2 Rh1 F6,2.1662
Rh3 Se8,0
Mg1 Hg1,0
Ti4 Ni12,0
Tl2 Cu2 Se4,0
Cd2 Rh4 O8,0.8367
Ho4 Ga18 Co6,0
K4 Hf2 F12,6.4672
Lu12 Al20 O48,5.0364
Sm2 Nb2 O8,3.5614
K3 Cu3 As2,1.2804
K3 Ag3 As2,1.2541
Ba4 Zn8 Sb8,0
Li3 Y3 Ge3,0
Li3 Gd3 Ge3,0
Sr4 Ga8 Si8 O32,3.9542
Tl4 Si2 Se6,1.6797
Tl4 Ge2 Se6,1.1405
Cd6 Te2 O12,0.499
Th2 P4 S12,2.4371
Ca6 U2 O12,2.2602
Rh4 Pb8 F28,1.7702
Ni10 Ge6,0
Ga8 Sn8 S20,1.6968
Sr8 In4 F28,4.9452
Co4 P8,0.436
Sr6 P8,0.8855
Ba6 P8,0.4815
Zr6 Ni20 P13,0
Lu4 Mg2 S8,1.9819
Lu4 Mn2 S8,1.0721
Mg2 Sc4 S8,1.5651
Mn4 Si4,0
K4 Pr4 Se8 O32,3.4507
Ba3 Tm4 O9,3.2829
K4 Na8 Be4 O10,2.4329
La2 Ni24 B12,0
Pr12 Ge4 P4 O36,4.5689
Ta2 Al2 O8,4.0663
Cs2 Ni3 Se4,0.6301
Cs2 Pt3 Se4,1.3432
K4 Pd6 Se8,0.7909
Rb4 Pd6 Se8,0.9187
Ba2 Zn2 P4 O14,4.3393
Sr4 Zn20,0
K8 Ge8 Sb8 O40,2.552
Cs4 Sr2 P4 O14,4.9488
Dy6 Mn2 B14,0
K8 Ge8 P8 O40,3.2291
Tb12 Al20 O48,4.473
Mg6 P4 O16,5.1064
Ca1 Sn1 B2 O6,3.701
Ba4 Re12 S22,1.3385
Tl6 Te1 O12,0
Ca8 Al16 S32,3.6113
Sr8 Al16 S32,3.8928
